,0,0,0
25774,2018-05-11T17:58:43.06,hdmicabel,mother of dragons
25775,2018-05-11T17:58:43.06,Friedbert1,100 DOLLARS INC
25776,2018-05-11T17:58:43.46,nemsythewarlock,GOWKratos BEGONE THOT
25777,2018-05-11T17:58:43.73,jopa_papicha,-100
25778,2018-05-11T17:58:43.98,lightshad3z,scream LUL
25779,2018-05-11T17:58:44.07,QuantumTruth,Psychic scream BlessRNG
25780,2018-05-11T17:58:44.37,LacaBDO,scream pls
25781,2018-05-11T17:58:44.77,貓貓將會吞噬你,SeemsGood SeemsGood SeemsGood
25782,2018-05-11T17:58:44.90,Nirshok,100$ Dragon PogChamp
25783,2018-05-11T17:58:45.49,Xyth_,sıhcream
25784,2018-05-11T17:58:46.0,orcbestotrom,Scream
25785,2018-05-11T17:58:46.72,WipsiiTheMighty,21 dmg damn
25786,2018-05-11T17:58:47.55,suhuramax,EZ 100$
25787,2018-05-11T17:58:49.10,kl85120303,OpieOP
25788,2018-05-11T17:58:49.20,dont_underuse_monkas,@AmazHS craft golden nightscale POGGERS
25789,2018-05-11T17:58:49.25,SebiMk,monkaS 12 wins = time will colapse
25790,2018-05-11T17:58:49.85,basilhspap,is this even legal?
25791,2018-05-11T17:58:51.11,lamBruce,@Skod left chat FailFish
25792,2018-05-11T17:58:52.69,victorybenz,WutFace
25793,2018-05-11T17:58:53.0,SerbianLuckyCharm,Is amaz Gay???
25794,2018-05-11T17:58:54.74,Firnaf,EZ 100 $
25795,2018-05-11T17:58:55.1,marcosdireitinho98,SeemsGood SeemsGood SeemsGood
25796,2018-05-11T17:58:55.83,quip27,WutFace
25797,2018-05-11T17:58:56.,Panchurros,DRAG OMEGALUL N FIRE
25798,2018-05-11T17:58:56.89,WlSPA,@Neonldas amazDerp /
25799,2018-05-11T17:58:57.14,GoMoD,ddd
25800,2018-05-11T17:58:57.18,nemsythewarlock,monkaS
25801,2018-05-11T17:58:57.35,waterDlawwarlord,SCREAM ICOM
25802,2018-05-11T17:58:57.84,meneses412,@skod
25803,2018-05-11T17:58:58.87,suhuramax,amazPls
25804,2018-05-11T17:58:59.54,kappatheone,@skod pay up madafuka TriHard
25805,2018-05-11T17:58:59.65,Eldar_Warlock,haHAA
25806,2018-05-11T17:58:59.77,GALLICK,amazPls
25807,2018-05-11T17:58:59.91,Neonldas,@SerbianLuckyCharm amazPride
25808,2018-05-11T17:58:59.91,Pissbeard,amazPls
25809,2018-05-11T17:58:59.94,Renixion,amazPLS
25810,2018-05-11T17:59:00.89,チョマ,LuL
25811,2018-05-11T17:59:01.21,leofed322,amazPls
25812,2018-05-11T17:59:01.5,Holy_Master_Oogway,@skod
25813,2018-05-11T17:59:02.91,bacs23,dragon fire potion BlessRNG
25814,2018-05-11T17:59:03.15,Mr_Botz,amazPls
25815,2018-05-11T17:59:03.77,Blinking__Henry,In before opponent shenanigans
25816,2018-05-11T17:59:05.01,SebiMk,PepeHands
25817,2018-05-11T17:59:05.40,elcocones,Patron Priest
25818,2018-05-11T17:59:07.05,beavertailsandwich,Skod is gone OMEGALUL
25819,2018-05-11T17:59:07.,Aklaio,LUL Wow
25820,2018-05-11T17:59:07.21,66yamiking99,Total good
25821,2018-05-11T17:59:08.50,チョマ,gachiGASM
25822,2018-05-11T17:59:08.9,Neonldas,@WlSPA Hello Wlspa amazWeeb /
25823,2018-05-11T17:59:08.94,bosstaurusprimigenus,KappaPride
25824,2018-05-11T17:59:09.71,noxillious77,gachiGASM
25825,2018-05-11T17:59:11.14,englethorp,gachiGASM YES
25826,2018-05-11T17:59:11.77,manBearGopher,amazBASS
25827,2018-05-11T17:59:12.02,VoidTitan,gachiGASM YES
25828,2018-05-11T17:59:12.49,Firnaf,gachiGASM
25829,2018-05-11T17:59:12.65,dont_underuse_monkas,of course
25830,2018-05-11T17:59:12.73,romek_ziomek,he just destroyed time-space continuity monkaS
25831,2018-05-11T17:59:12.83,nks93,Probe is HARD
25832,2018-05-11T17:59:13.08,T0rmented_,gachiGASM
25833,2018-05-11T17:59:13.15,suhuramax,amazBASS Clap yes
25834,2018-05-11T17:59:13.15,ottomr,gachiGASM yes
25835,2018-05-11T17:59:13.17,Eldar_Warlock,gachiGASM
25836,2018-05-11T17:59:13.36,WlSPA,gachiGASM Sure
25837,2018-05-11T17:59:13.70,venomosh,gachiGASM DO IT
25838,2018-05-11T17:59:13.86,apagne,doooo iiiit gachiGASM
25839,2018-05-11T17:59:14.08,Nooking,D: A word
25840,2018-05-11T17:59:14.18,pythondictionary,KappaPride
25841,2018-05-11T17:59:14.58,lightshad3z,gachiBASS
25842,2018-05-11T17:59:14.77,and_steven,WORM PogChamp
25843,2018-05-11T17:59:14.80,bosstaurusprimigenus,Kreygasm
25844,2018-05-11T17:59:15.64,mardybm,gachiGASM
25845,2018-05-11T17:59:16.10,R6Kappa,KappaPride
25846,2018-05-11T17:59:16.72,Mr_Botz,gachiGASM
25847,2018-05-11T17:59:17.57,GALLICK,gachiGASM Clap
25848,2018-05-11T17:59:17.90,SerbianLuckyCharm,@neonldas For real or ?
25849,2018-05-11T17:59:18.78,BenO_____,monkaS
25850,2018-05-11T17:59:19.57,SebiMk,gachiGASM YES
25851,2018-05-11T17:59:19.75,nemsythewarlock,monkas
25852,2018-05-11T17:59:20.17,GiantHoax,gachiGASM YES
25853,2018-05-11T17:59:20.3,Xzmozxx,@SerbianLuckyCharm yes
25854,2018-05-11T17:59:20.50,Kbabknight,Probe gachiBASS
25855,2018-05-11T17:59:22.04,Mnc_365,@AmazHS Either craft the golden 4/9 dragon or voodoo doll 🤔
25856,2018-05-11T17:59:24.17,THEKROSSSS,@skod he left FailFish Kappa
25857,2018-05-11T17:59:26.11,panluffy123,@skod @skod @skod
25858,2018-05-11T17:59:26.24,Olympiastreets,atpRtsd4
25859,2018-05-11T17:59:26.53,venomosh,DIDNT PROBE DansGame
25860,2018-05-11T17:59:26.87,bosstaurusprimigenus,anyone wants to probe my ass? KappaPride
25861,2018-05-11T17:59:29.33,uzerne,EZ
25862,2018-05-11T17:59:29.75,Divait97,forsen1 forsen2
25863,2018-05-11T17:59:30.11,nemsythewarlock,begone thot
25864,2018-05-11T17:59:32.07,Neonldas,@SerbianLuckyCharm maybe KappaPride
25865,2018-05-11T17:59:35.79,OO1114,ez 12 wins
25866,2018-05-11T17:59:38.42,AneleTrueGoat,E Z LOSE
25867,2018-05-11T17:59:38.90,berzabub,ez
25868,2018-05-11T17:59:39.3,suhuramax,amazBASS
25869,2018-05-11T17:59:41.58,brianlaudrup87,EZ
25870,2018-05-11T17:59:41.90,TheRamsFire,Probing Ass Since 2016 Kappa
25871,2018-05-11T17:59:42.45,チョマ,OMEGALUL
25872,2018-05-11T17:59:43.19,RamaXDL,BGH LUL
25873,2018-05-11T17:59:43.94,ryochan915,BGH OMEGALUL
25874,2018-05-11T17:59:45.38,T0rmented_,OMEGALUL
25875,2018-05-11T17:59:45.48,manBearGopher,BGH OMEGALUL
25876,2018-05-11T17:59:45.72,davyblade,OMEGALUL
25877,2018-05-11T17:59:46.80,Eldar_Warlock,BGH OMEGALUL
25878,2018-05-11T17:59:4,lightshad3z,LUL
25879,2018-05-11T17:59:47.47,Holy_Master_Oogway,12 wins pog
25880,2018-05-11T17:59:47.97,bobepicteam,BGH OMEGALUL
25881,2018-05-11T17:59:49.1,beavertailsandwich,BGH POGGERS
25882,2018-05-11T17:59:49.28,チョマ,amaz3
25883,2018-05-11T17:59:49.69,Christian_HS,amaz3
25884,2018-05-11T17:59:49.97,SerbianLuckyCharm,@xzmozxx does he ever answer that question
25885,2018-05-11T17:59:50.80,pythundra,@SerbianLuckyCharm vidi legendu
25886,2018-05-11T17:59:51.76,口尺刀モ尺,PepeHands
25887,2018-05-11T17:59:52.01,romek_ziomek,BGH POGGERS
25888,2018-05-11T17:59:52.22,TheGreatorex,PepeHands
25889,2018-05-11T17:59:53.37,ayolah,PepeHands
25890,2018-05-11T17:59:55.33,Peleiso,@WlSPA Hey Wlspa amazHypers
25891,2018-05-11T17:59:55.6,pythondictionary,FeelsBadMan
25892,2018-05-11T17:59:55.,Blinking__Henry,"@AmazHS If you get amaz12 , golden Matriarch?"
25893,2018-05-11T17:59:56.34,GALLICK,amaz3
25894,2018-05-11T17:59:56.88,kuronlin,OMEGALUL
25895,2018-05-11T17:59:57.42,tesutoacc,BGH IN 2018 OMEGALUL
25896,2018-05-11T17:59:58.00,lightshad3z,PepeHands
25897,2018-05-11T17:59:58.11,KanturuX,PepeHands
25898,2018-05-11T17:59:58.30,bobepicteam,PepeHands
25899,2018-05-11T17:59:59.7,1dmgofflethalboys,BGH OMEGALUL
25900,2018-05-11T17:59:59.78,and_steven,NO
25901,2018-05-11T17:59:59.82,King_Pin999,BGH FeelsGoodMan Clap
25902,2018-05-11T18:00:00.37,dont_underuse_monkas,@AmazHS 😡 😡 CRAFT MATRIARCH 😡 😡
25903,2018-05-11T18:00:03.1,Kbabknight,PepeHands
25904,2018-05-11T18:00:03.46,Paddin05,PepeHands
25905,2018-05-11T18:00:04.26,pythondictionary,PepeHands
25906,2018-05-11T18:00:04.81,Sprite_Knight,BUTTS
25907,2018-05-11T18:00:07.41,bozdo,Kappa
25908,2018-05-11T18:00:08.31,iZoly_,gachiGASM
25909,2018-05-11T18:00:09.10,dont_underuse_monkas,golden* LUL
25910,2018-05-11T18:00:11.40,SerbianLuckyCharm,@pythundra DADA BRAJO MOJ
25911,2018-05-11T18:00:12.20,nemsythewarlock,begone thots
25912,2018-05-11T18:00:12.96,JeromeKelvin,order lulWut
25913,2018-05-11T18:00:15.48,manBearGopher,POGGERS
25914,2018-05-11T18:00:16.12,ryochan915,EZ 12 win
25915,2018-05-11T18:00:19.04,davyblade,amazScam amazScam
25916,2018-05-11T18:00:19.24,Neonldas,amazScam
25917,2018-05-11T18:00:19.71,dudulr,where is rickymartin?
25918,2018-05-11T18:00:22.1,and_steven,worm BibleThump
25919,2018-05-11T18:00:22.80,nemsythewarlock,scamaZ
25920,2018-05-11T18:00:23.24,uzerne,EZ 12
25921,2018-05-11T18:00:26.42,bonziz,scream
25922,2018-05-11T18:00:26.43,brianlaudrup87,DW
25923,2018-05-11T18:00:27.09,mata_hxri,BUTTS
25924,2018-05-11T18:00:27.11,aznced91,LOW COST ALANNA
25925,2018-05-11T18:00:27.50,Faelzp4,gg
25926,2018-05-11T18:00:27.75,suhuramax,WutFace
25927,2018-05-11T18:00:28.95,Peleiso,@iZoly_ amazWeeb /
25928,2018-05-11T18:00:29.08,Immortalsoul4,lmao 👌 🔥 😂 💯
25929,2018-05-11T18:00:29.25,GALLICK,gachiGASM
25930,2018-05-11T18:00:29.9,Renurb,la mao
25931,2018-05-11T18:00:30.17,ranzusc,12
25932,2018-05-11T18:00:30.20,Karifax,12 wins inc PogChamp
25933,2018-05-11T18:00:30.58,0zarias,depression :(
25934,2018-05-11T18:00:31.31,チョマ,amazScam
25935,2018-05-11T18:00:31.87,kingcolor,ALL HAIL NIGHTSCALE @AmazHS
25936,2018-05-11T18:00:31.89,IronStrider0,lol Skod left chat
25937,2018-05-11T18:00:32.08,herotrone666,rickymartin :)
25938,2018-05-11T18:00:32.55,tizdrake,:)
25939,2018-05-11T18:00:32.5,Papinuti,chieziest 12 win
25940,2018-05-11T18:00:32.66,Anddursia,Whelpling overload NotLikeThis
25941,2018-05-11T18:00:32.76,scarekroww95,EZ FINAL BOSS
25942,2018-05-11T18:00:33.51,jdk2209,@AmazHS I didn't :c I clicked it :c I just didn't know why it didn't show the little window :C
25943,2018-05-11T18:00:33.81,MoonDzeko,12 easy
25944,2018-05-11T18:00:34.42,manBearGopher,12-3 EZ
25945,2018-05-11T18:00:34.60,Zerost0rm,21 wins POGGERS
25946,2018-05-11T18:00:34.79,winkyface_smileyface,He's depressed BibleThump
25947,2018-05-11T18:00:35.3,szejn44,POGGERS
25948,2018-05-11T18:00:36.,THEKROSSSS,@skod ez 100$
25949,2018-05-11T18:00:36.72,nemsythewarlock,monkaS scammaz
25950,2018-05-11T18:00:37.14,Paddin05,HYPERS
25951,2018-05-11T18:00:37.45,davyblade,OMEGALUL OMEGALUL
25952,2018-05-11T18:00:37.85,VoidTitan,OMEGALUL
25953,2018-05-11T18:00:40.7,uzerne,monkaS
25954,2018-05-11T18:00:41.08,WindCCker,gachiGASM
25955,2018-05-11T18:00:41.8,チョマ,gachiGASM
25956,2018-05-11T18:00:42.42,Neonldas,NOT THE MAMMA BibleThump
25957,2018-05-11T18:00:42.46,bosstaurusprimigenus,KappaPride
25958,2018-05-11T18:00:42.91,VoidTitan,gachiGASM
25959,2018-05-11T18:00:43.30,bobepicteam,TriHard Clap
25960,2018-05-11T18:00:43.37,Renixion,gachiGASM
25961,2018-05-11T18:00:44.07,Jhonnathanjl,gachiGASM
25962,2018-05-11T18:00:44.31,HollowFanXoXo,LUL
25963,2018-05-11T18:00:44.42,salty_kingslayer,amazBASS
25964,2018-05-11T18:00:44.80,R6Kappa,D:
25965,2018-05-11T18:00:45.45,ryochan915,OMEGALUL
25966,2018-05-11T18:00:45.56,チョマ,OMEGALUL
25967,2018-05-11T18:00:45.95,AneleTrueGoat,@skod LUL RAN AWAY
25968,2018-05-11T18:00:46.25,Riandea,amazBASS
25969,2018-05-11T18:00:46.49,Kbabknight,OMEGALUL
25970,2018-05-11T18:00:46.80,Pissbeard,amazPls
25971,2018-05-11T18:00:46.82,VoidTitan,LULW
25972,2018-05-11T18:00:46.98,sploobie,gachiGASM
25973,2018-05-11T18:00:47.03,suhuramax,amazBASS Clap
25974,2018-05-11T18:00:47.2,noxillious77,gachiGasm
25975,2018-05-11T18:00:47.43,umaldo7,LUL
25976,2018-05-11T18:00:47.47,alan2148,infinity 3/3 LUL
25977,2018-05-11T18:00:47.50,davyblade,POGGERS
25978,2018-05-11T18:00:48.00,mrdolo,LUL
25979,2018-05-11T18:00:48.00,marcosdireitinho98,TriHard
25980,2018-05-11T18:00:48.24,Firnaf,LUL
25981,2018-05-11T18:00:48.40,NamistN,LUL
25982,2018-05-11T18:00:48.55,LittleRocket,gachiBASS
25983,2018-05-11T18:00:48.58,Paddin05,LUL
25984,2018-05-11T18:00:48.69,Sure_Thing,gachiGASM
25985,2018-05-11T18:00:48.70,SeffersTM,POGGERS
25986,2018-05-11T18:00:48.87,Eldar_Warlock,POGGERS
25987,2018-05-11T18:00:48.91,na3r0k,KappaPride
25988,2018-05-11T18:00:49.42,Mr_Botz,amazBASS Clap
25989,2018-05-11T18:00:49.68,nix_moon,gachiGASM
25990,2018-05-11T18:00:49.95,englethorp,gachiGASM Clap
25991,2018-05-11T18:00:50.04,lightshad3z,LUL
25992,2018-05-11T18:00:50.13,OO1114,2 mc
25993,2018-05-11T18:00:50.32,MrCoolSK,LUL
25994,2018-05-11T18:00:50.43,beavertailsandwich,LUL
25995,2018-05-11T18:00:50.81,enxxxxx,LUL
25996,2018-05-11T18:00:50.94,leofed322,LUL
25997,2018-05-11T18:00:50.94,bobepicteam,POGGERS
25998,2018-05-11T18:00:51.40,bwc301,LUL
25999,2018-05-11T18:00:51.53,rosumakk,LUL
26000,2018-05-11T18:00:51.88,noxillious77,gachiGASM
26001,2018-05-11T18:00:51.91,Reckbros,LUL
26002,2018-05-11T18:00:52.13,Faangs,LUL
26003,2018-05-11T18:00:52.3,sakuraa,lol
26004,2018-05-11T18:00:52.34,bezuXo,POGGERS
26005,2018-05-11T18:00:53.01,林峰,LUL
26006,2018-05-11T18:00:53.71,Aklaio,OMEGALUL WOW
26007,2018-05-11T18:00:54.14,tamir7528,psioninic into holy fire
26008,2018-05-11T18:00:54.29,alharbiz12,amazMmm amazMmm
26009,2018-05-11T18:00:54.75,nemsythewarlock,LUL LUL
26010,2018-05-11T18:00:54.79,romek_ziomek,mine now LUL
26011,2018-05-11T18:00:55.22,xacexsss,TriHard
26012,2018-05-11T18:00:55.78,LilPhil,LUL
26013,2018-05-11T18:00:55.91,QUOTE_IF_SOMEONE_QUOTE_ME,amazBASS DO IT DADDY
26014,2018-05-11T18:00:55.93,and_steven,ORDER LUL
26015,2018-05-11T18:00:56.05,Grz4la,EZ Clap
26016,2018-05-11T18:00:56.23,Eldar_Warlock,GET IT BACK OMEGALUL
26017,2018-05-11T18:00:56.29,Dem2130,again
26018,2018-05-11T18:00:56.30,Neonldas,gachiGASM
26019,2018-05-11T18:00:56.35,itsFunell,LUL
26020,2018-05-11T18:00:57.56,nemsythewarlock,LUL
26021,2018-05-11T18:00:57.75,Leowu0514,another one
26022,2018-05-11T18:00:58.22,Divait97,forsenOMEGA forsenOMEGA forsenOMEGA
26023,2018-05-11T18:00:58.50,callmeonmycellphone,LUL
26024,2018-05-11T18:00:59.69,チョマ,POGGERS
26025,2018-05-11T18:01:00.93,bosstaurusprimigenus,Kreygasm that deck
26026,2018-05-11T18:01:02.17,davyblade,LUL
26027,2018-05-11T18:01:02.89,Renixion,gachiGASM x2
26028,2018-05-11T18:01:03.57,scarekroww95,LUL
26029,2018-05-11T18:01:04.24,Immortalsoul4,DAT ASS
26030,2018-05-11T18:01:04.63,feomatar8,LUL
26031,2018-05-11T18:01:04.6,Eldar_Warlock,monkaS
26032,2018-05-11T18:01:05.27,alharbiz12,amazDerp
26033,2018-05-11T18:01:05.46,da_fr3di,Pog
26034,2018-05-11T18:01:05.56,lightshad3z,POGGERS
26035,2018-05-11T18:01:05.68,Koorndog,lol
26036,2018-05-11T18:01:05.7,bezuXo,PogChamp
26037,2018-05-11T18:01:06.12,Dominik094,LOL
26038,2018-05-11T18:01:07.09,salty_kingslayer,YOU LIKE IT HUH ? gachiGASM
26039,2018-05-11T18:01:08.16,AmazislikeHamaz,Any TriHard TriHard TriHard out there in Cyperspace?
26040,2018-05-11T18:01:08.3,Xzmozxx,REEEEEEE
26041,2018-05-11T18:01:08.73,itsFunell,OMEGALUL
26042,2018-05-11T18:01:09.27,Dominik094,Here we go :D
26043,2018-05-11T18:01:10.15,DOGEpocalypse,TORTILLA
26044,2018-05-11T18:01:11.25,nemsythewarlock,creeperino
26045,2018-05-11T18:01:12.64,bosstaurusprimigenus,Wutface
26046,2018-05-11T18:01:14.70,beratorenn,stonehill
26047,2018-05-11T18:01:14.7,VoidTitan,forsenE uhhh
26048,2018-05-11T18:01:15.14,Eldar_Warlock,WutFace
26049,2018-05-11T18:01:15.7,cpkhavemybabiesplz,@skod left LUL
26050,2018-05-11T18:01:15.91,HarryTheGrey,???
26051,2018-05-11T18:01:17.45,Paddin05,Tortellini POGGERS
26052,2018-05-11T18:01:18.13,englethorp,WutFace
26053,2018-05-11T18:01:19.77,ryochan915,SMOrc
26054,2018-05-11T18:01:21.87,BenkeMan,"Probe his ass! and make him scream, then control his mind! gachiGASM"
26055,2018-05-11T18:01:23.14,Bread21,The ride never ends Jebaited
26056,2018-05-11T18:01:23.77,jdk2209,@AmazHS I didn't :c I clicked it :c I just didn't know why it didn't show the little window :C Don't be mean to me :C
26057,2018-05-11T18:01:25.28,Zerost0rm,lost
26058,2018-05-11T18:01:26.19,nemsythewarlock,ez clap
26059,2018-05-11T18:01:26.58,Eldar_Warlock,SMOrc Clap
26060,2018-05-11T18:01:26.78,Zerost0rm,LUL
26061,2018-05-11T18:01:27.20,lightshad3z,scream topdeck BlessRNG
26062,2018-05-11T18:01:28.2,Blinking__Henry,"@AmazHS If you get amaz12 , golden Matriarch?"
26063,2018-05-11T18:01:30.74,HappyMountains,how comes he still has stuff LUL Kappa
26064,2018-05-11T18:01:30.85,uzerne,EZ Clap
26065,2018-05-11T18:01:32.24,kardelot,@amazhs do you think bgh should cost 4 mana and be moved to hall of fame ?
26066,2018-05-11T18:01:32.51,peters60813,EZ Clap
26067,2018-05-11T18:01:32.73,nemsythewarlock,SCAMAZED
26068,2018-05-11T18:01:33.14,pythundra,@Paddin05 its tentacle!
26069,2018-05-11T18:01:33.53,aznced91,This was a fucking Low cost alanna
26070,2018-05-11T18:01:33.62,meneses412,@skod
26071,2018-05-11T18:01:33.79,THEKROSSSS,!skod ran away SeemsGood
26072,2018-05-11T18:01:34.40,venomosh,PROBBERS
26073,2018-05-11T18:01:37.15,Faangs,:c
26074,2018-05-11T18:01:39.0,rongxetang1,Scream =)))
26075,2018-05-11T18:01:39.43,olofsv,#@amazislikehamaz ur black? TriHard
26076,2018-05-11T18:01:39.91,VisRex,gg
26077,2018-05-11T18:01:41.30,Neonldas,amazScam
26078,2018-05-11T18:01:41.88,Bluepaint3,TriHard 7
26079,2018-05-11T18:01:42.75,HarryTheGrey,@AmazHS You were warned against 12 wins monkaStare
26080,2018-05-11T18:01:42.97,WlSPA,TriHard Clap
26081,2018-05-11T18:01:43.15,slugatx,EZ CLAP
26082,2018-05-11T18:01:43.24,darkmatcl,RENO Kappa
26083,2018-05-11T18:01:43.34,umaldo7,TriHard
26084,2018-05-11T18:01:43.35,suhuramax,Trihard Clap
26085,2018-05-11T18:01:44.0,Eldar_Warlock,TriHard Clap
26086,2018-05-11T18:01:44.76,GALLICK,TriHard Clap
26087,2018-05-11T18:01:44.93,Broosseys,cmonBruh
26088,2018-05-11T18:01:46.82,GoodGuyFerri,EZ Clap
26089,2018-05-11T18:01:48.5,farmer1877,EZ Clap
26090,2018-05-11T18:01:48.80,bobepicteam,TriHard Clap TRUE
26091,2018-05-11T18:01:49.01,T0rmented_,@Skod OMEGALUL @Skod OMEGALUL @Skod OMEGALUL @Skod OMEGALUL
26092,2018-05-11T18:01:49.2,bosstaurusprimigenus,LUL
26093,2018-05-11T18:01:49.38,LiViDaChI,Amaz can’t stop winning like president trump <3
26094,2018-05-11T18:01:49.48,noxillious77,WINTRADE
26095,2018-05-11T18:01:50.31,Bajors,caeayaron.cmo
26096,2018-05-11T18:01:50.39,ryochan915,EZ Clap
26097,2018-05-11T18:01:50.53,Pissbeard,TriHard
26098,2018-05-11T18:01:50.59,dizzysheep1,BAN SKOD LUL
26099,2018-05-11T18:01:50.8,JeromeKelvin,amaz12 amaz12 amaz12 amaz12 amaz12
26100,2018-05-11T18:01:50.95,canis_s,cmonBruh
26101,2018-05-11T18:01:51.11,vincent_arab,triT7 triT8 triT9
26102,2018-05-11T18:01:51.63,pathetic_appl3,EZ Clap
26103,2018-05-11T18:01:52.06,rem_best_wifi,TriHard Clap
26104,2018-05-11T18:01:52.35,1dmgofflethalboys,EZ Clap
26105,2018-05-11T18:01:52.45,THEKROSSSS,@skod ran away KappaPride
26106,2018-05-11T18:01:5,carlordau,amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12
26107,2018-05-11T18:01:53.,Eldar_Warlock,OMEGALUL
26108,2018-05-11T18:01:53.66,Kbabknight,OMEGALUL
26109,2018-05-11T18:01:53.83,OO1114,12 wins
26110,2018-05-11T18:01:53.89,Zerost0rm,<3
26111,2018-05-11T18:01:54.51,Flaminboxproductions,Is this the. End? amazWut
26112,2018-05-11T18:01:54.86,lightshad3z,IT'S HIM LUL
26113,2018-05-11T18:01:54.93,mko15912016,LUL
26114,2018-05-11T18:01:55.09,peters60813,@skod EZ Clap
26115,2018-05-11T18:01:55.33,VisRex,ez
26116,2018-05-11T18:01:55.90,elrohir11,WINTRADE
26117,2018-05-11T18:01:55.93,moarcc,EZ Clap
26118,2018-05-11T18:01:55.97,Proxa,@youre @doing @a @great @job @keep @it @up
26119,2018-05-11T18:01:56.30,Sprite_Knight,@skod BAN HIM
26120,2018-05-11T18:01:56.32,ayolah,EZ
26121,2018-05-11T18:01:56.4,Larwood,his deck lost to amaz LUL
26122,2018-05-11T18:01:56.5,RamaXDL,EZ POGGERS
26123,2018-05-11T18:01:56.58,dont_underuse_monkas,EZ
26124,2018-05-11T18:01:56.96,Vodski,TOYOTA FAIL
26125,2018-05-11T18:01:57.39,kappatheone,@skod Time to pay brotha TriHard
26126,2018-05-11T18:01:57.51,nks93,$100
26127,2018-05-11T18:01:57.85,R6Kappa,SKOD
26128,2018-05-11T18:01:58.08,albinegrym,EZ
26129,2018-05-11T18:01:58.14,venomosh,BOKU NO PICO gachiGASM
26130,2018-05-11T18:01:58.16,nemsythewarlock,ez clap
26131,2018-05-11T18:01:58.18,bosstaurusprimigenus,@skod GO!
26132,2018-05-11T18:01:58.22,ottomr,@Skod monkaStare
26133,2018-05-11T18:01:58.28,なまえのない,EZ 100$ EZ Clap
26134,2018-05-11T18:01:58.38,Ryuzah,amaz12 amaz12 amaz12 amaz12 amaz12 amaz12
26135,2018-05-11T18:01:58.5,SerbianLuckyCharm,@amazhs ARE U GAY?
26136,2018-05-11T18:01:58.63,sssprint4g,3
26137,2018-05-11T18:01:58.66,GALLICK,HONORABU SUBARU PogChamp
26138,2018-05-11T18:01:58.71,tylday,lul
26139,2018-05-11T18:01:58.79,rongxetang1,EZ clap
26140,2018-05-11T18:01:58.92,Karifax,EZ Clap
26141,2018-05-11T18:01:58.94,邊個受咗傷呀,amaz12 amaz12
26142,2018-05-11T18:01:59.,zhasmi,Ez Clap
26143,2018-05-11T18:01:59.19,Firnaf,POGGERS 12
26144,2018-05-11T18:01:59.2,alan2148,EZ
26145,2018-05-11T18:01:59.38,Late_Night_V2,amaz12 Clap
26146,2018-05-11T18:01:59.55,davyblade,amaz12 Clap
26147,2018-05-11T18:01:59.74,Aklaio,OMEGALUL 12-1 Space time continuum is over
26148,2018-05-11T18:01:59.85,GameikCZE,EZ Clap
26149,2018-05-11T18:01:59.96,Faangs,EZ Clap
26150,2018-05-11T18:02:00.21,iZoly_,amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12
26151,2018-05-11T18:02:00.26,Mr_Botz,EZ Clap
26152,2018-05-11T18:02:00.31,QUOTE_IF_SOMEONE_QUOTE_ME,HYPERS
26153,2018-05-11T18:02:00.42,da_fr3di,SUBARU PogChamp
26154,2018-05-11T18:02:00.49,ranzusc,amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12
26155,2018-05-11T18:02:00.59,apagne,failed tamagotchi LUL
26156,2018-05-11T18:02:00.66,lamBruce,@Skod EZ money
26157,2018-05-11T18:02:00.83,quip27,100 $ PogChamp
26158,2018-05-11T18:02:00.95,QuantumTruth,amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12 amaz12
26159,2018-05-11T18:02:00.95,TraXX0r,EZ 12
26160,2018-05-11T18:02:01.02,貓貓將會吞噬你,100$ LUL
26161,2018-05-11T18:02:01.25,suhuramax,POGGERS EZ 100$
26162,2018-05-11T18:02:01.27,Eldar_Warlock,EZ Clap
26163,2018-05-11T18:02:01.28,hypnozzz,@skod RIP
26164,2018-05-11T18:02:01.3,Neonldas,amaz12
26165,2018-05-11T18:02:01.40,cchris_hs,EZ Clap
26166,2018-05-11T18:02:01.53,Flashwayaaalpha,+100
26167,2018-05-11T18:02:01.56,ChineseReindeer,SASHIMI POGGERS
